JobText,Times,Sim,difference
manager, process technology, metallurgy - richmond, va  richmond virginia engineering
manager, recycling fiber - norcross, ga  norcross georgia information technology
manager, tax reporting - sandy springs, ga  sandy springs georgia finance and accounting
manufacturing positions - sheldon springs, vt  sheldon vermont production/manufacturing
manufacturing production worker - dayton, nj  south brunswick township new jersey production/manufacturing
manufacturing supervisor  adams wisconsin production/manufacturing
manufacturing workers -- minneapolis, mn  minneapolis minnesota production/manufacturing
maschinenführer kleberei (m/w)  tulsa oklahoma production/manufacturing
master black belt consumer mill - demopolis, al  demopolis alabama performance **excellence**/lean six sigma
master black belt, division folding carton - sandy springs, ga  sandy springs georgia performance **excellence**/lean six sigma
master mechanic - corona, ca  corona california maintenance/technical services
material handler - bolingbrook, il  bolingbrook illinois supply chain/procurement/logistics
material handler - charlotte, nc  charlotte north carolina production/manufacturing
material handler - corona, ca  corona california production/manufacturing
material handler - dekalb, il  dekalb illinois supply chain/procurement/logistics
material handler - die cutting - 2nd shift - indianapolis, in  indianapolis indiana production/manufacturing
material handler - die cutting- 1st shift - indianapolis, in  indianapolis indiana general application
material handler - forest city, nc  forest city north carolina production/manufacturing
material handler - forest city, nc  forest city north carolina production/manufacturing
material handler - greensboro, nc  greensboro north carolina production/manufacturing
material handler - greensboro, nc - copy  greensboro north carolina production/manufacturing
material handler - pressroom - 1st shift - indianapolis, in  indianapolis indiana production/manufacturing
material handler - pressroom - 2nd shift - indianapolis, in  indianapolis indiana production/manufacturing
material handler - pressroom - 3rd shift - indianapolis, in  indianapolis indiana production/manufacturing
material handler - san angelo, tx  san angelo texas production/manufacturing
material handler - san angelo, tx  san angelo texas production/manufacturing
material handler - warehouse - 1st shift - dallas, tx  dallas texas production/manufacturing
material handler - warehouse - 2nd shift - dallas, tx  dallas texas production/manufacturing
material handler - warehouse - 2nd shift - indianapolis, in  indianapolis indiana production/manufacturing
material handler - warehouse - 3rd shift - dallas, tx  dallas texas production/manufacturing
material handler - warehouse - 3rd shift - indianapolis, in  indianapolis indiana production/manufacturing
material handler, food service packaging - atlanta, ga  atlanta georgia production/manufacturing
material handler, food service packaging, 2nd shift, plymouth, in  plymouth indiana production/manufacturing
material handler- holland, mi  holland michigan supply chain/procurement/logistics
mechanical engineer- west point , va.  west point virginia engineering
mechanical maintenance technician (machinist) - west point, va  west point virginia maintenance/technical services
mechanical maintenance technician (millwright) - west point, va  west point virginia maintenance/technical services
mechanical project engineer - fernandina beach, fl  fernandina beach florida engineering
mechanical project engineer - st. paul, mn  saint paul minnesota engineering
mechanical/industrial engineering intern  clinton iowa internship/co-op/new grads
mechatronics (applications) engineer, packaging machinery - smyrna, ga  smyrna georgia engineering
medientechnologe druck (m/w)  tulsa oklahoma production/manufacturing
mill mechanic - lynchburg, va  lynchburg virginia maintenance/technical services
night shift feeder operator - hendersonville, nc  hendersonville north carolina production/manufacturing
occ manager - tacoma, wa  tacoma washington production/manufacturing
offset first press operator-hendersonville, nc  hendersonville north carolina production/manufacturing
offset second press operator-hendersonville, nc  hendersonville north carolina production/manufacturing
omega operator - idaho falls, id  idaho falls idaho production/manufacturing
operations maintenance coordinator, power - florence, sc  florence south carolina production/manufacturing
order puller- warehouse - forest city, nc  forest city north carolina supply chain/procurement/logistics
packer - 1st shift - dallas, tx  dallas texas production/manufacturing
packer - 1st shift - dallas, tx  dallas texas production/manufacturing
packer - 1st shift - dallas, tx -  dallas texas production/manufacturing
packer - 2nd shift - dallas, tx  dallas texas production/manufacturing
packer - 3rd shift - dallas, tx  dallas texas production/manufacturing
packer/feeder - 1st shift - dallas, tx  dallas texas production/manufacturing
packer/feeder - 2nd shift - dallas, tx  dallas texas production/manufacturing
packer/feeder - 3rd shift - dallas, tx  dallas texas production/manufacturing
packer/sealer 2nd shift - south plainfield-nj  south plainfield new jersey production/manufacturing
packer/sealer, 1st shift-south plainfield, nj  south plainfield new jersey production/manufacturing
packer/sealer, 3rd shift-south plainfield, nj  south plainfield new jersey production/manufacturing
